Area Code,Area,Area Type,Area Title,Year,Month,Month_Str,Ref_Type,Version,Labor Force,Employment,Unemployment,Unemployment Rate
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,3,Mar,B,2020,47615,43099,4516,9.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,4,Apr,B,2020,47667,43187,4480,9.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,5,May,B,2020,47706,43276,4430,9.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,6,Jun,B,2020,47745,43388,4357,9.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,7,Jul,B,2020,47802,43525,4277,8.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,8,Aug,B,2020,47887,43686,4201,8.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,9,Sep,B,2020,47975,43867,4108,8.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,10,Oct,B,2020,48066,44069,3997,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,11,Nov,B,2020,48152,44275,3877,8.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1996,12,Dec,B,2020,48219,44473,3746,7.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,1,Jan,B,2020,48268,44656,3612,7.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,2,Feb,B,2020,48327,44829,3498,7.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,3,Mar,B,2020,48411,44989,3422,7.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,4,Apr,B,2020,48526,45122,3404,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,5,May,B,2020,48654,45228,3426,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,6,Jun,B,2020,48764,45313,3451,7.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,7,Jul,B,2020,48839,45396,3443,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,8,Aug,B,2020,48881,45480,3401,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,9,Sep,B,2020,48907,45558,3349,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,10,Oct,B,2020,48915,45612,3303,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,11,Nov,B,2020,48903,45635,3268,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1997,12,Dec,B,2020,48880,45635,3245,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,1,Jan,B,2020,48861,45629,3232,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,2,Feb,B,2020,48859,45637,3222,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,3,Mar,B,2020,48887,45679,3208,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,4,Apr,B,2020,48960,45778,3182,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,5,May,B,2020,49090,45922,3168,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,6,Jun,B,2020,49280,46087,3193,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,7,Jul,B,2020,49503,46242,3261,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,8,Aug,B,2020,49755,46406,3349,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,9,Sep,B,2020,50050,46620,3430,6.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,10,Oct,B,2020,50373,46899,3474,6.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,11,Nov,B,2020,50697,47240,3457,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1998,12,Dec,B,2020,51008,47608,3400,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,1,Jan,B,2020,51313,47979,3334,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,2,Feb,B,2020,51607,48319,3288,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,3,Mar,B,2020,51866,48579,3287,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,4,Apr,B,2020,52086,48754,3332,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,5,May,B,2020,52287,48888,3399,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,6,Jun,B,2020,52476,49030,3446,6.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,7,Jul,B,2020,52666,49226,3440,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,8,Aug,B,2020,52822,49445,3377,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,9,Sep,B,2020,52933,49656,3277,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,10,Oct,B,2020,53001,49815,3186,6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,11,Nov,B,2020,52995,49832,3163,6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",1999,12,Dec,B,2020,52978,49807,3171,6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,1,Jan,B,2020,52628,49375,3253,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,2,Feb,B,2020,52613,49363,3250,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,3,Mar,B,2020,52586,49325,3261,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,4,Apr,B,2020,52603,49302,3301,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,5,May,B,2020,52674,49329,3345,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,6,Jun,B,2020,52770,49397,3373,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,7,Jul,B,2020,52836,49464,3372,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,8,Aug,B,2020,52869,49530,3339,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,9,Sep,B,2020,52858,49561,3297,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,10,Oct,B,2020,52798,49524,3274,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,11,Nov,B,2020,52708,49418,3290,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2000,12,Dec,B,2020,52616,49268,3348,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,1,Jan,B,2020,52526,49100,3426,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,2,Feb,B,2020,52417,48922,3495,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,3,Mar,B,2020,52278,48748,3530,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,4,Apr,B,2020,52102,48581,3521,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,5,May,B,2020,51918,48431,3487,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,6,Jun,B,2020,51791,48319,3472,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,7,Jul,B,2020,51733,48218,3515,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,8,Aug,B,2020,51720,48080,3640,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,9,Sep,B,2020,51741,47920,3821,7.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,10,Oct,B,2020,51804,47794,4010,7.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,11,Nov,B,2020,51894,47715,4179,8.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2001,12,Dec,B,2020,52006,47696,4310,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,1,Jan,B,2020,52132,47746,4386,8.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,2,Feb,B,2020,52248,47837,4411,8.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,3,Mar,B,2020,52339,47938,4401,8.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,4,Apr,B,2020,52427,48055,4372,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,5,May,B,2020,52531,48197,4334,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,6,Jun,B,2020,52634,48350,4284,8.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,7,Jul,B,2020,52716,48483,4233,8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,8,Aug,B,2020,52770,48578,4192,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,9,Sep,B,2020,52798,48630,4168,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,10,Oct,B,2020,52789,48629,4160,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,11,Nov,B,2020,52762,48601,4161,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2002,12,Dec,B,2020,52746,48581,4165,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,1,Jan,B,2020,52765,48580,4185,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,2,Feb,B,2020,52865,48641,4224,8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,3,Mar,B,2020,53037,48760,4277,8.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,4,Apr,B,2020,53234,48895,4339,8.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,5,May,B,2020,53423,49023,4400,8.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,6,Jun,B,2020,53596,49150,4446,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,7,Jul,B,2020,53744,49277,4467,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,8,Aug,B,2020,53850,49385,4465,8.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,9,Sep,B,2020,53904,49458,4446,8.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,10,Oct,B,2020,53925,49510,4415,8.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,11,Nov,B,2020,53948,49574,4374,8.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2003,12,Dec,B,2020,53981,49663,4318,8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,1,Jan,B,2020,54046,49802,4244,7.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,2,Feb,B,2020,54148,49992,4156,7.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,3,Mar,B,2020,54292,50219,4073,7.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,4,Apr,B,2020,54480,50480,4000,7.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,5,May,B,2020,54685,50744,3941,7.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,6,Jun,B,2020,54872,50976,3896,7.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,7,Jul,B,2020,55047,51179,3868,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,8,Aug,B,2020,55213,51354,3859,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,9,Sep,B,2020,55366,51495,3871,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,10,Oct,B,2020,55495,51614,3881,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,11,Nov,B,2020,55597,51728,3869,7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2004,12,Dec,B,2020,55686,51849,3837,6.9
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,1,Jan,B,2020,55761,51974,3787,6.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,2,Feb,B,2020,55815,52097,3718,6.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,3,Mar,B,2020,55869,52225,3644,6.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,4,Apr,B,2020,55933,52350,3583,6.4
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,5,May,B,2020,56024,52476,3548,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,6,Jun,B,2020,56145,52605,3540,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,7,Jul,B,2020,56273,52727,3546,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,8,Aug,B,2020,56389,52849,3540,6.3
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,9,Sep,B,2020,56477,52965,3512,6.2
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,10,Oct,B,2020,56498,53042,3456,6.1
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,11,Nov,B,2020,56445,53071,3374,6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2005,12,Dec,B,2020,56335,53057,3278,5.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,1,Jan,B,2020,56213,53022,3191,5.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,2,Feb,B,2020,56143,53007,3136,5.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,3,Mar,B,2020,56175,53054,3121,5.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,4,Apr,B,2020,56303,53153,3150,5.6
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,5,May,B,2020,56460,53254,3206,5.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,6,Jun,B,2020,56578,53322,3256,5.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,7,Jul,B,2020,56638,53363,3275,5.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,8,Aug,B,2020,56666,53404,3262,5.8
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,9,Sep,B,2020,56703,53483,3220,5.7
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,10,Oct,B,2020,56788,53642,3146,5.5
MT5334580000000,MT,Metropolitan Statistical Area,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",2006,11,Nov,B,2020,56921,53870,3051,5.4
